source,target,value,norm_value,z_score,norm_value_var,p_value,source_n,target_n,top5_for,proposed_explanation,novelty
Sacral neural crest,Spinal cord (lumbar),7.756793169835606,1.4281072419772933,71.97833612887409,0.01504902535191908,0.0,2156,12722,Sacral neural crest; Spinal cord (lumbar),Sacral neural crest and lumbar spinal cord share ancestry because both are caudal derivatives of the same posterior neuroepithelium—the crest delaminating from the dorsal neural tube while the spinal cord forms its ventralized core—with their matched posterior (lumbosacral) identity seeded by common neuromesodermal progenitors (NMPs) in the tailbud/caudal lateral epiblast.,2
Sacral neural crest,Spinal cord (sacral),7.324002696741849,1.0600344034268936,47.18746668824014,0.005454996312278273,0.0,2156,5351,Sacral neural crest; Spinal cord (sacral),Sacral neural crest and sacral spinal cord both arise from the same posterior/sacral neural tube neuroepithelium—neural crest delaminates from the dorsal neural tube at matched axial levels—likely tracing back to a shared caudal neural plate (and neuromesodermal progenitor–derived) progenitor pool.,1
Sacral neural crest,Spinal cord (thoracic),7.481947449139852,1.0764543038915402,60.20371343069477,0.003899903701423876,0.0,2156,35061,Sacral neural crest; Spinal cord (thoracic),"Both cell types derive from the posterior neural tube/neural plate border — sacral neural crest delaminates from the dorsal neural tube while thoracic spinal cord forms its ventral/intermediate compartment, and both are generated by the caudal neuromesodermal progenitor pool (tailbud/CLE) that builds the posterior neuraxis, so they share a common neuroectodermal progenitor.",2
Sacral neural crest,Spinal cord interneuron,6.823073164722454,0.27833755928186604,13.849954669303676,0.005707670102072417,0.0,2156,12470,,,
Sacral neural crest,Splanchnic mesoderm,6.411087900912457,0.02051161189179318,1.0898004954530125,0.011847859269241654,0.14,2156,21642,,,
Sacral neural crest,Surface ectoderm,5.816324627679486,0.011746598588024368,0.5034016770947086,5.47241261714786e-06,0.75,2156,2649,,,
Sacral neural crest,Telencephalon,6.207832202819529,-0.07837049293646785,-4.29988627553378,2.618143976060554e-05,0.0,2156,34300,,,
Sacral neural crest,Trigeminal ganglion neuron,6.018847913582849,0.07709562259184526,2.9717250168923073,0.02278347821124676,0.76,2156,1765,,,
Sacral neural crest,Trigeminal placode,6.263491204494945,0.18048904849706413,8.442967669891045,8.01661153946417e-05,0.0,2156,6546,,,
Sacral neural crest,Trigeminal sensory neuron,6.076376690960448,0.09594285848918134,4.022612793892759,0.002248802065737239,0.05,2156,3198,,,
Sacral neural crest,Trunk neural crest,7.705759008247708,1.5429734542321543,81.37652452541487,0.0007694937606692772,0.0,2156,6809,Sacral neural crest; Trunk neural crest,"Sacral and trunk neural crest are both posterior neural crest subpopulations delaminating from the dorsal neural tube (neural-plate-border/roof-plate lineage) along the trunk-to-sacral axial continuum, largely fed by common posterior neuromesodermal-progenitor-derived neural tube, so they differ mainly in axial level rather than lineage of origin.",1
Sacral neural crest,Vagal neural crest,7.024928967930055,0.8523335441084274,39.09381756084774,0.002055364384505517,0.0,2156,4937,Sacral neural crest,"Both are axial subpopulations of neural crest that delaminate from the dorsal neural tube of the caudal embryo and share the common neural-crest progenitor pool (and jointly seed the enteric nervous system), so their shared ancestry reflects a common posterior/trunk neural-crest origin.",2
Sclerotome,Sclerotome,9.500000000005786,-1.7763568394002505e-15,-2.9598270924615174e-05,2.3034738432453545e-28,1.0,74334,74334,,,
Sclerotome,Second heart field,6.339484877990782,-0.1551842071715459,-16.714022584160347,0.0015952587896869569,0.0,74334,6952,,,
Sclerotome,Somatic mesoderm,6.956946504351478,0.044693197518458426,9.711867427264117,0.003519164249499082,0.0,74334,66151,,,
Sclerotome,Somatic motor neuron,6.829219044596903,0.12312588486124139,12.290996635829837,0.004978523507496763,0.0,74334,6559,,,
Sclerotome,Spinal cord (cervical),6.797702414711008,-0.11158856367853165,-24.83055997945092,0.000144236198567753,0.0,74334,41051,,,
Sclerotome,Spinal cord (lumbar),6.934114538354431,0.16764528752863672,25.13539821850364,0.0035014577895165744,0.0,74334,12722,,,
Sclerotome,Spinal cord (sacral),6.8770887873595115,0.17446396728376357,16.670816118299257,0.0017972406599138472,0.0,74334,5351,,,
Sclerotome,Spinal cord (thoracic),6.931465738346176,0.08948394073056114,18.0739608482608,0.0039376253122090235,0.0,74334,35061,,,
Sclerotome,Spinal cord interneuron,6.746633744997379,-0.23740682349296213,-32.62093076727675,0.0011021036288914098,0.0,74334,12470,,,
Sclerotome,Splanchnic mesoderm,6.8491307884603,0.022911222335633735,3.4822549730274788,0.0026515060921786836,0.54,74334,21642,,,
Sclerotome,Surface ectoderm,5.8629432517809645,-0.38052588091031253,-24.939540977520277,0.003096336843256192,0.0,74334,2649,,,
Sclerotome,Telencephalon,6.3341471413392485,-0.39051126078023124,-76.86313381801955,7.331048218678108e-05,0.0,74334,34300,,,
Sclerotome,Trigeminal ganglion neuron,6.059002927266416,-0.31972614357566503,-16.81540268969273,0.007648441860983015,0.0,74334,1765,,,
Sclerotome,Trigeminal placode,6.091003226624911,-0.43121997270547724,-43.18876346165141,0.00048041273617334054,0.0,74334,6546,,,
Sclerotome,Trigeminal sensory neuron,6.049469200281867,-0.3698707372466468,-26.834116301360222,0.0005956323624538071,0.0,74334,3198,,,
Sclerotome,Trunk neural crest,6.438912041213082,-0.162062405330779,-18.882425234737244,7.200726669595376e-05,0.0,74334,6809,,,
Sclerotome,Vagal neural crest,6.360993689916508,-0.2512332710532412,-22.670159003445054,1.2099224122369425e-05,0.0,74334,4937,,,
Second heart field,Second heart field,9.500000000003144,-5.921189464667501e-16,-5.917088510584825e-06,3.1975162024958344e-28,1.0,6952,6952,,,
Second heart field,Somatic mesoderm,6.903244030832539,0.4249703780059593,46.187135493086565,0.0029958772949708217,0.0,6952,66151,,,
Second heart field,Somatic motor neuron,5.851797919104235,-0.41896657627612804,-34.766080985675565,0.0005381349950396945,0.0,6952,6559,,,
Second heart field,Spinal cord (cervical),6.021282250402858,-0.4544693800212727,-44.44077059457741,0.0012141571349109125,0.0,6952,41051,,,
Second heart field,Spinal cord (lumbar),5.991550392142443,-0.34016781854564054,-29.96252688761932,0.0014821911474979846,0.0,6952,12722,,,
Second heart field,Spinal cord (sacral),5.9630987147477095,-0.30537698568397875,-24.122188481645413,0.0012492111541310576,0.0,6952,5351,,,
Second heart field,Spinal cord (thoracic),6.021904720870313,-0.38573770952104375,-36.80381156325735,0.0003370779742135796,0.0,6952,35061,,,
Second heart field,Spinal cord interneuron,6.018701880282687,-0.5310160220272607,-48.185670920788034,8.145035680681408e-05,0.0,6952,12470,,,
Second heart field,Splanchnic mesoderm,7.150045162922407,0.7593563779653945,71.72372179599179,0.00929846328891042,0.0,6952,21642,Second heart field; Splanchnic mesoderm,"The second heart field is a subpopulation of anterior splanchnic (lateral plate) mesoderm, so both derive from the same splanchnic mesodermal progenitor pool in the pharyngeal/cardiac crescent region and share near-immediate common ancestry.",1
Second heart field,Surface ectoderm,5.935867239058908,0.12549091034564075,7.442736828461828,0.00834616715339011,0.0,6952,2649,,,
Second heart field,Telencephalon,5.921308823806082,-0.3689212990374869,-38.11729127058319,0.0013495934643226032,0.0,6952,34300,,,
Second heart field,Trigeminal ganglion neuron,5.824427705046586,-0.12114738947685992,-6.589767975042382,0.008790704112789748,0.01,6952,1765,,,
Second heart field,Trigeminal placode,6.046857822899565,-0.04300871239287959,-3.886793427760388,0.004760868148019479,0.03,6952,6546,,,
Second heart field,Trigeminal sensory neuron,5.937383108228374,-0.047481448857814655,-2.6234209295557807,0.01895808541112235,0.0,6952,3198,,,
Second heart field,Trunk neural crest,5.9516158581263,-0.21485971527111283,-16.284706507792432,0.004023757290493612,0.0,6952,6809,,,
Second heart field,Vagal neural crest,5.969306652638665,-0.20870115373481438,-16.374834443441063,0.009302822346271096,0.0,6952,4937,,,
Somatic mesoderm,Somatic mesoderm,9.500000000000647,-1.5395092608135503e-14,-0.00015984466817976667,3.8917137990903245e-29,1.0,66151,66151,,,
Somatic mesoderm,Somatic motor neuron,6.266457685295722,-0.42221188140901766,-41.60416089925877,0.005403870404483487,0.0,66151,6559,,,
Somatic mesoderm,Spinal cord (cervical),6.623572969186415,-0.2699705335794258,-55.19386679869418,0.00819016124761738,0.0,66151,41051,,,
Somatic mesoderm,Spinal cord (lumbar),6.73339657410908,-0.01745753737414783,-2.2126749822707645,0.0049314368733478055,0.0,66151,12722,,,
Somatic mesoderm,Spinal cord (sacral),6.719575876911609,0.033086775165073114,3.1233900646975683,0.005294801482684042,0.0,66151,5351,,,
Somatic mesoderm,Spinal cord (thoracic),6.679590140411851,-0.14601269936703196,-28.61991990743458,0.0046027484134383055,0.0,66151,35061,,,
Somatic mesoderm,Spinal cord interneuron,6.584814843424087,-0.38244719436564595,-52.603785901530586,0.007990298239092157,0.0,66151,12470,,,
Somatic mesoderm,Splanchnic mesoderm,8.038477830593358,1.2286078514578065,202.42806219608937,0.0012241435792317613,0.0,66151,21642,Somatic mesoderm; Splanchnic mesoderm,"Somatic (parietal) and splanchnic (visceral) mesoderm are the two layers formed when the lateral plate mesoderm splits at the coelomic cavity, so they share a common lateral plate mesoderm progenitor pool.",1
Somatic mesoderm,Surface ectoderm,6.416158482515318,0.1875355060254016,13.360106744440186,0.002705173707452491,0.0,66151,2649,,,
Somatic mesoderm,Telencephalon,6.358173395142757,-0.3500686393486756,-70.24719627949828,0.00537625962732162,0.0,66151,34300,,,
Somatic mesoderm,Trigeminal ganglion neuron,6.32374820785991,-0.03891162715666644,-2.2417921968346435,0.017902941858334288,0.01,66151,1765,,,
Somatic mesoderm,Trigeminal placode,6.5394662060906255,0.032467365077832135,4.315000794157536,0.004453118317034512,0.03,66151,6546,,,
Somatic mesoderm,Trigeminal sensory neuron,6.43080000386638,0.02693608270470686,1.9449558604045916,0.0001810847986665485,0.46,66151,3198,,,
Somatic mesoderm,Trunk neural crest,6.7418301441255535,0.15701144040040482,15.321177276822583,0.012844059367556735,0.0,66151,6809,,,
Somatic mesoderm,Vagal neural crest,6.643725039911769,0.04853126167392604,4.342747453413948,0.006464732326288724,0.01,66151,4937,,,
Somatic motor neuron,Somatic motor neuron,9.500000000011818,-3.552713678800501e-15,-3.5526714672733324e-05,6.058451752097371e-28,1.0,6559,6559,,,
Somatic motor neuron,Spinal cord (cervical),7.896507249156357,1.2105755249884604,115.99721286363477,0.006183920186257896,0.0,6559,41051,Somatic motor neuron; Spinal cord (cervical),"Somatic motor neurons are born within the spinal cord itself, arising from Olig2+ pMN progenitors in the ventral neural tube, so they and cervical spinal cord tissue derive from the same neuroectodermal neural-tube progenitor pool.",1
Somatic motor neuron,Spinal cord (lumbar),7.21670037787451,0.6736880112164956,60.42686989269699,0.001069224274959995,0.0,6559,12722,,,
Somatic motor neuron,Spinal cord (sacral),7.041425133118158,0.5620843453829169,36.88047215271879,0.0024686176599275286,0.0,6559,5351,,,
Somatic motor neuron,Spinal cord (thoracic),7.843805144916331,1.2250898762593394,111.85983377938574,0.008909519451491706,0.0,6559,35061,Somatic motor neuron; Spinal cord (thoracic),"Somatic motor neurons are born from the pMN progenitor domain of the ventral neural tube and therefore share a direct neuroepithelial ancestry with thoracic spinal cord cells, both descending from the same posterior neural-plate/neural-tube progenitors.",1
Somatic motor neuron,Spinal cord interneuron,7.589412862457416,0.8293510614927992,65.66085884217163,0.005791669416919699,0.0,6559,12470,Spinal cord interneuron,"Both cell types arise from neuroepithelial progenitors of the ventral spinal cord (neural tube), where Shh/patterning generates adjacent progenitor domains (e.g. pMN motor neurons and p0–p3/dI interneurons) from a shared neuroectodermal pool.",1
Somatic motor neuron,Splanchnic mesoderm,6.1077698937897145,-0.49454990685632677,-45.18636292012482,0.007701860920032692,0.0,6559,21642,,,
Somatic motor neuron,Surface ectoderm,5.618574133146325,-0.40180345432990333,-19.844953850121758,5.7514642058772473e-05,0.0,6559,2649,,,
Somatic motor neuron,Telencephalon,6.496380936244525,-0.004217359520286716,-0.26658855051138675,0.0015924531287861217,0.89,6559,34300,,,
Somatic motor neuron,Trigeminal ganglion neuron,5.808762544513634,-0.34791681296234217,-14.676763216185671,0.001910657612443729,0.0,6559,1765,,,
Somatic motor neuron,Trigeminal placode,5.7977106562105805,-0.5017363429143332,-35.84783092074637,0.0038330595518239656,0.0,6559,6546,,,
Somatic motor neuron,Trigeminal sensory neuron,5.778523791884528,-0.41896784819129085,-23.225657700996297,0.002700832086242238,0.0,6559,3198,,,
Somatic motor neuron,Trunk neural crest,6.213078118257869,-0.16570657349777948,-11.454383555436515,0.0058540974009802845,0.0,6559,6809,,,
Somatic motor neuron,Vagal neural crest,6.216397882541849,-0.17101190432949695,-10.371758601178321,0.0027322502891874443,0.0,6559,4937,,,
Spinal cord (cervical),Spinal cord (cervical),9.500000000004857,-1.7171449447535753e-14,-0.00017168157957116666,5.153891247443943e-29,1.0,41051,41051,,,
Spinal cord (cervical),Spinal cord (lumbar),7.354952197229271,0.6074651012629705,71.51365736063319,0.0006730725981425371,0.0,41051,12722,,,
Spinal cord (cervical),Spinal cord (sacral),7.191341425572723,0.5070463374157761,45.35114586831322,0.0003776450109284684,0.0,41051,5351,,,
Spinal cord (cervical),Spinal cord (thoracic),7.987179797668759,1.1643127697587523,190.76240941553397,0.005661257719813446,0.0,41051,35061,Spinal cord (cervical); Spinal cord (thoracic),"Cervical and thoracic spinal cord are adjacent anteroposterior segments of the same neural tube generated sequentially from the shared caudal neuromesodermal progenitor (NMP)/caudal-lateral-epiblast pool, so neighboring axial levels naturally descend from common recently-specified progenitors.",1
Spinal cord (cervical),Spinal cord interneuron,8.0646247881225,1.0998305767975092,132.83789354125634,0.005457843621355444,0.0,41051,12470,Spinal cord (cervical); Spinal cord interneuron,"Spinal cord interneurons are a differentiated neuronal subtype of the cervical spinal cord itself, both arising from the same dorsoventral neural-tube neuroepithelial (ventricular-zone) progenitors, so their shared ancestry simply reflects a part-to-whole progenitor relationship within one tissue.",1
Spinal cord (cervical),Splanchnic mesoderm,6.416545471212376,-0.39027914201423286,-62.32542813679876,0.008851121981619242,0.0,41051,21642,,,
Spinal cord (cervical),Surface ectoderm,5.852213750771266,-0.37223185901299455,-21.82988145937723,0.0024277399467673945,0.0,41051,2649,,,
Spinal cord (cervical),Telencephalon,6.706480430048404,0.0008672744661266663,1.755863548966037,0.005505244592138073,0.0,41051,34300,,,
Spinal cord (cervical),Trigeminal ganglion neuron,6.3116789917653024,-0.04958885311643731,-2.4355685119097568,0.00027236778996856184,0.13,41051,1765,,,
Spinal cord (cervical),Trigeminal placode,6.264180510843147,-0.2386273588148035,-20.845337191740597,0.00418540979657374,0.0,41051,6546,,,
Spinal cord (cervical),Trigeminal sensory neuron,6.142648092307536,-0.25787688296632716,-17.130797139019567,0.006380411395944211,0.0,41051,3198,,,
Spinal cord (cervical),Trunk neural crest,7.374615845409259,0.7924294137504552,75.9771428816985,0.005113176987344597,0.0,41051,6809,,,
Spinal cord (cervical),Vagal neural crest,7.417823330778066,0.8243377284388455,67.67134849498113,0.0031480340355921773,0.0,41051,4937,Spinal cord (cervical),"Vagal neural crest delaminates from the neural-plate border/dorsal neural tube overlying somites 1–7, the same axially-restricted neuroectodermal (dorsal neural tube) progenitor domain that generates the cervical spinal cord, so both arise together from a shared cervical-level neural progenitor pool.",2
Spinal cord (lumbar),Spinal cord (lumbar),9.500000000002919,-4.144832625267251e-15,-3.551578001536666e-05,1.9037843179333752e-28,1.0,12722,12722,,,
Spinal cord (lumbar),Spinal cord (sacral),8.219932066795172,1.6799117424481569,135.00264140785148,0.008964123214896123,0.0,12722,5351,Spinal cord (lumbar); Spinal cord (sacral),"Lumbar and sacral spinal cord are adjacent posterior neural tube segments generated sequentially from the same caudal neuromesodermal progenitor (NMP) pool in the tailbud/caudal lateral epiblast, so their close spatiotemporal co-emergence along the AP axis gives them a shared recent progenitor origin.",1
Spinal cord (lumbar),Spinal cord (thoracic),8.052148136039499,1.3730826310923396,164.60491582108912,0.008152586003210225,0.0,12722,35061,Spinal cord (lumbar); Spinal cord (thoracic),"Lumbar and thoracic spinal cord are the same tissue at different axial levels, both generated sequentially from the same posterior neuromesodermal progenitor (NMP)/caudal neural plate pool during axis elongation, so they share recent common ancestors.",1
